id,Lon,Lat,SettlementName,ShortName,MunicipalDistrict,Adm_1,Adm_2,Year,Population
814,68.857627,55.393119,деревня Новоалександровка,д. Новоалександровка,Казанский район,0,0,2010,363
536,69.481229,55.535264,деревня Копотилово,д. Копотилово,Казанский район,0,0,2010,391
1133,68.98517,55.817026,село Смирное,с. Смирное,Казанский район,1,0,2010,524
875,69.316226,55.772816,село Огнево,с. Огнево,Казанский район,1,0,2010,490
1336,68.989006,55.752237,деревня Чирки,д. Чирки,Казанский район,0,0,2010,434
61,69.350003,55.487178,деревня Баландина,д. Баландина,Казанский район,0,0,2010,289
958,69.317295,55.824577,деревня Песчаное,д. Песчаное,Казанский район,0,0,2010,415
341,69.340005,55.398216,деревня Ельцово,д. Ельцово,Казанский район,0,0,2010,342
381,68.890254,55.496725,деревня Заречка,д. Заречка,Казанский район,0,0,2010,241
690,69.315975,55.610738,деревня Малые Ярки,д. Малые Ярки,Казанский район,0,0,2010,231
823,69.443329,55.383009,деревня Новогеоргиевка,д. Новогеоргиевка,Казанский район,0,0,2010,203
106,69.163522,55.392725,деревня Благодатное,д. Благодатное,Казанский район,0,0,2010,287
674,69.370377,55.793024,деревня Малая Ченчерь,д. Малая Ченчерь,Казанский район,0,0,2010,293
1501,68.981559,55.707877,деревня Дальнетравное,д. Дальнетравное,Казанский район,0,0,2010,168
309,69.729191,55.772553,деревня Долматово,д. Долматово,Казанский район,0,0,2010,106
218,69.460792,55.348135,деревня Викторовка,д. Викторовка,Казанский район,0,0,2010,131
1128,69.222244,55.525425,деревня Сладчанка,д. Сладчанка,Казанский район,0,0,2010,177
544,69.057404,55.827889,деревня Коротаевка,д. Коротаевка,Казанский район,0,0,2010,112
229,69.43484,55.818382,село Вознесенка,с. Вознесенка,Казанский район,0,0,2010,77
1353,69.217663,55.704935,деревня Шадринка,д. Шадринка,Казанский район,0,0,2010,205
845,69.5503,55.780972,деревня Новопокровка,д. Новопокровка,Казанский район,0,0,2010,76
749,69.596995,55.757166,деревня Михайловка,д. Михайловка,Казанский район,0,0,2010,65
1352,69.325684999999993,55.78565,деревня Шагалово,д. Шагалово,Казанский район,0,0,2010,149
586,68.983742,55.503079,село Кугаево,с. Кугаево,Казанский район,0,0,2010,101
623,69.052328,55.434661,деревня Лебедево,д. Лебедево,Казанский район,0,0,2010,NA
925,69.448746,55.422452,деревня Паленка,д. Паленка,Казанский район,0,0,2010,53
193,69.671213,55.658363,деревня Вакарино,д. Вакарино,Казанский район,0,0,2010,14
853,69.662518,55.696311,деревня Новоселы,д. Новоселы,Казанский район,0,0,2010,3
156,69.371383,55.642753,деревня Боровлянка,д. Боровлянка,Казанский район,0,0,2010,8
313,NA,NA,деревня Доновка,д. Доновка,Казанский район,0,0,2010,NA
1118,NA,NA,деревня Синицино,д. Синицино,Казанский район,0,0,2010,NA
632,NA,NA,поселок Лесной,п. Лесной,Казанский район,0,0,2010,NA
598,66.190969,57.272597,поселок Кунчур,п. Кунчур,Нижнетавдинский район,0,0,2010,580
797,66.177342,57.667215,село Нижняя Тавда,с. Нижняя Тавда,Нижнетавдинский район,1,1,2010,6842
201,65.750642,57.548124,село Велижаны,с. Велижаны,Нижнетавдинский район,1,0,2010,1416
179,65.163764,57.505642,село Бухтал,с. Бухтал,Нижнетавдинский район,1,0,2010,744
428,65.790635,57.57265,село Иска,с. Иска,Нижнетавдинский район,1,0,2010,1014
757,65.917783,57.867943,село Мияссы,с. Мияссы,Нижнетавдинский район,1,0,2010,494
30,66.559916,57.822596,село Антипино,с. Антипино,Нижнетавдинский район,1,0,2010,450
1338,65.663308,57.645903,поселок Чугунаево,п. Чугунаево,Нижнетавдинский район,1,0,2010,591
27,65.959833,57.757745,село Андрюшино,с. Андрюшино,Нижнетавдинский район,1,0,2010,480
1244,66.499729,57.570386,поселок Тукман,п. Тукман,Нижнетавдинский район,0,0,2010,261
511,66.15227,57.406354,поселок Ключи,п. Ключи,Нижнетавдинский район,1,0,2010,475
633,65.565194,57.378372,поселок Лесозаводский,п. Лесозаводский,Нижнетавдинский район,0,0,2010,262
92,65.795441,57.672168,поселок Березовка,п. Березовка,Нижнетавдинский район,1,0,2010,584
1261,65.698594,57.39037,село Тюнево,с. Тюнево,Нижнетавдинский район,1,0,2010,1190
1401,65.633187,57.642194,деревня Юрты Иска,д. Юрты Иска,Нижнетавдинский район,0,0,2010,257
1160,65.356416,57.367079,село Средние Тарманы,с. Средние Тарманы,Нижнетавдинский район,1,0,2010,490
498,66.387745,57.63595,село Киндер,с. Киндер,Нижнетавдинский район,1,0,2010,331
947,65.881715,57.857228,поселок Первомайский,п. Первомайский,Нижнетавдинский район,0,0,2010,94
467,65.710694,57.421459,поселок Карагандинский,п. Карагандинский,Нижнетавдинский район,0,0,2010,414
859,66.591492,57.500313,село Новотроицкое,с. Новотроицкое,Нижнетавдинский район,1,0,2010,285
483,66.391689,57.47098,поселок Картымский,п. Картымский,Нижнетавдинский район,0,0,2010,304
1324,65.996574,57.701785,село Черепаново,с. Черепаново,Нижнетавдинский район,1,0,2010,309
462,65.633421,57.59455,село Канаш,с. Канаш,Нижнетавдинский район,1,0,2010,230
